"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
4746.1255942924,0.226929717643264,0.0298902234520011,7.59210509107357,3.14749573204558e-14,1.97347982399258e-11,"RPS6KA1"
550.197054864778,0.217529831913232,0.0291004424144866,7.47513830940735,7.71226964922538e-14,2.41779653503216e-11,"SEPHS2"
394.887007054059,0.150552720327954,0.0212597178756603,7.08159540067638,1.42504211785697e-12,2.97833802632107e-10,"UCK1"
2857.94942270874,0.189248804605235,0.0271340731991072,6.97458148714149,3.06782688103164e-12,4.8088186360171e-10,"MAPKAPK3"
2192.23211253059,0.311496451154569,0.0451577117860206,6.89796800667386,5.27516224529124e-12,6.61505345559522e-10,"PFKFB4"
348.141874141897,0.189480842182627,0.0277114645465124,6.83763363948492,8.0511971810112e-12,8.23461491844736e-10,"PHKG2"
444.508366563718,-0.20362097891029,0.0298625891123653,-6.81859761536806,9.19334998869722e-12,8.23461491844736e-10,"ALDH18A1"
2500.45208564421,0.261355074122168,0.0385073064687165,6.78715542813918,1.14365981512821e-11,8.87972507833859e-10,"MKNK1"
1198.48679507409,-0.157082419785948,0.0231976051393002,-6.77149295553045,1.27460168588592e-11,8.87972507833859e-10,"DCAF1"
1460.76323895851,0.254607961679982,0.0379554604005623,6.70807201369662,1.97212608303802e-11,1.23652305406484e-09,"IP6K1"
1126.71427285769,-0.238307572946293,0.0356429950552086,-6.68595814064364,2.29418601582673e-11,1.30768602902124e-09,"EIF2AK3"
221.111953144069,0.270544688025393,0.0406133534744963,6.66147128666154,2.71099769435001e-11,1.41649629529788e-09,"RIPK3"
637.166138672578,0.182088909824957,0.0274224221219032,6.64014684827994,3.13370787640659e-11,1.5114114142361e-09,"LATS2"
3053.40252300627,0.26609926357186,0.0403412309740164,6.59621080336527,4.21799070683856e-11,1.8890572665627e-09,"MAP3K3"
1590.74710277613,0.307953775258847,0.0470223511526647,6.54909352063303,5.78873739701471e-11,2.41969223195215e-09,"NUAK2"
3636.94856692105,0.198063626338408,0.0306087456187604,6.47081813823212,9.74736942254707e-11,3.81975039246063e-09,"GRK6"
2568.21007439027,0.346842372986694,0.0536796858631766,6.46133388095369,1.03784044893604e-10,3.82779977342879e-09,"MKNK2"
1314.34506513493,0.246813384581829,0.0384131061862844,6.42523891155552,1.31662565002808e-10,4.58624601426447e-09,"MAPKAPK2"
719.160813841661,-0.328026790287802,0.0514991681081353,-6.36955512755134,1.89577272123328e-10,6.25604998006983e-09,"EPHA4"
2151.21316401732,-0.250791891576235,0.0394702553649004,-6.35394651637487,2.09859826659687e-10,6.5791055657812e-09,"AKT3"
510.065426649221,0.214929662077098,0.0339260985077393,6.33523073771855,2.36986346510784e-10,7.07573520296482e-09,"BCKDK"
1018.69913096215,-0.20738458783645,0.0327813896544612,-6.32629031357209,2.51125152930685e-10,7.15706685852453e-09,"ULK4"
1072.87000745223,0.284227357549462,0.046841927754999,6.06779804272956,1.29675823576422e-09,3.53507571227899e-08,"MAP2K2"
5673.34217155952,0.271616677769271,0.0450520502595069,6.02895264931822,1.65025624894558e-09,4.31129445037032e-08,"NADK"
182.511134263071,-0.267651306885894,0.0447324750600505,-5.98337799387558,2.18556762337369e-09,5.48140359942121e-08,"MVK"
1699.68440186453,0.213605249285958,0.03577227252785,5.97125187167404,2.35439931799973e-09,5.57977310244894e-08,"NEK6"
1995.49019194618,0.234272279958138,0.0392551762680395,5.96793346076187,2.40277310631773e-09,5.57977310244894e-08,"HK2"
1211.63310197968,0.314038632798653,0.053368127665453,5.88438542883229,3.99535788856291e-09,8.94674784331765e-08,"MARK2"
1234.46782211227,0.356912552452721,0.0610290933243085,5.84823619377873,4.968127767875e-09,1.0741434863647e-07,"PRKCD"
1246.1770352083,0.17394746902177,0.0302229851460953,5.75546949386117,8.64013245375736e-09,1.80578768283529e-07,"PI4KB"
3013.55667863209,0.346541904328989,0.0603710834871863,5.74019686763684,9.45665521133445e-09,1.91268477984087e-07,"JAK3"
1754.05186377655,-0.170807560165277,0.0299850051502108,-5.69643257720355,1.22340239593787e-08,2.39710406954076e-07,"MAP3K4"
3257.0368149828,-0.234057103734688,0.0414151147237295,-5.65148992815856,1.59063009299099e-08,3.02219717668288e-07,"ATR"
9560.03797255071,0.195465895318436,0.0347648332266525,5.62251784854191,1.88194115846305e-08,3.47052090104803e-07,"FGR"
284.526258475616,0.141251502994404,0.0251641584761454,5.61320193275308,1.98616587818606e-08,3.55807430177903e-07,"ITPKC"
1201.15974764795,-0.233192546357179,0.0420204237599625,-5.54950487147078,2.86479769365446e-08,4.98952264978151e-07,"DGKE"
26712.8897886318,-0.232549869536065,0.0421492707050014,-5.51729284152172,3.44261518051079e-08,5.83383707616288e-07,"ATM"
5570.17143813289,-0.246849501799355,0.0451003976530387,-5.47333315547215,4.41648690661217e-08,7.14522072706027e-07,"DYRK2"
4079.58219935997,0.253712682114675,0.0463637811589667,5.47221723018609,4.44439566754945e-08,7.14522072706027e-07,"IGF1R"
1238.24750918709,0.0860706444366887,0.0159771771471179,5.38709958862883,7.1603763427209e-08,1.1223889917215e-06,"PIP5K1A"
2725.3843203793,0.194205345254332,0.0362115282191656,5.3630806211472,8.18144672516285e-08,1.25116270650661e-06,"CAMKK2"
1162.62436499335,-0.181708632865758,0.0339550858894335,-5.35144082560852,8.72566717661867e-08,1.30261745708093e-06,"AGK"
983.693312785503,0.241459759861548,0.0452095859065218,5.34089740084781,9.2487592340962e-08,1.34859814878565e-06,"LRRK1"
