"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1367.96548456881,-0.116141198313014,0.0126309110251774,-9.19499773860393,3.75002485995198e-20,1.40702888062931e-17,"FAM20B"
7526.08781095125,0.11526211765966,0.0125617238488696,9.17566084451314,4.48813040073144e-20,1.40702888062931e-17,"RAF1"
2010.79499694977,0.126737323487089,0.0146499111490528,8.65106431005783,5.10213391475011e-18,1.06634598818277e-15,"LMTK2"
238.605437745897,0.263563172921564,0.0318793548620215,8.26751902798233,1.36775417574291e-16,2.14395467047701e-14,"BMX"
3138.51545768658,-0.150688406271208,0.0186341355894188,-8.08668615445595,6.13099811039807e-16,7.68827163043917e-14,"STK11"
653.653178824187,0.0915856518012656,0.011369653124242,8.05527229375096,7.93020701494937e-16,8.28706633062209e-14,"LATS2"
2273.2250816526,0.139222037933667,0.017483783453606,7.96292394624421,1.68020742517316e-15,1.50498579369082e-13,"PFKFB4"
2260.42292162018,-0.117043074421983,0.0148853344331177,-7.86297915897538,3.75103442922535e-15,2.93987323390537e-13,"CDK6"
2326.98929058537,0.0911771386487821,0.0122578867129822,7.43824288669738,1.02033331373484e-13,7.10832208568607e-12,"CDK19"
10511.5633964342,0.109464156720714,0.0147933578572182,7.39954767384356,1.36649158440656e-13,8.27214677993908e-12,"LYN"
4885.4448930809,0.151021256128493,0.0204316045239079,7.39155145411005,1.45125382104194e-13,8.27214677993908e-12,"LIMK2"
1179.67945388263,0.0420838988345299,0.0057673411520294,7.29693245555997,2.94402490992776e-13,1.53825301543726e-11,"IP6K2"
1872.68660438062,0.081705232229066,0.0114007202004447,7.16667287614682,7.68423482442191e-13,3.62542398363177e-11,"PDK3"
2743.25800071436,0.125370633464669,0.0175109992633133,7.1595362194623,8.0950455774872e-13,3.62542398363177e-11,"SRPK1"
890.919056211459,0.0910067497193673,0.0127827667775345,7.11948761197066,1.08329023002071e-12,4.52815316148655e-11,"CDKL5"
13471.5602177056,-0.155347383013613,0.0220677166562325,-7.03957665550951,1.92824779361526e-12,7.55632104122979e-11,"PIP4K2A"
4828.79474696191,0.082265525660216,0.0117042414126104,7.0286935103356,2.08476345786743e-12,7.68909816519342e-11,"RPS6KA1"
2365.76677491521,0.135068005777473,0.0194395770393852,6.94809385532521,3.70254662470226e-12,1.28972040760462e-10,"DAPK2"
11803.1577452042,0.0689392176718154,0.00994322072515274,6.93328847638112,4.11168531532841e-12,1.35685615405837e-10,"MAPK1"
10807.1400458526,-0.186986793078783,0.0273027418859238,-6.84864523350991,7.455262338111e-12,2.3372247429978e-10,"RIOK3"
36.5160686629566,0.52656022978261,0.0773008626223379,6.81182863838376,9.63658561165405e-12,2.87720913262242e-10,"ROR1"
2800.66004367015,0.098403049009195,0.0146316407204141,6.72535984784695,1.75159017496471e-11,4.99203199864941e-10,"CAMKK2"
1494.35820681532,0.0994372677893379,0.0149558008923127,6.64874241809735,2.95607797319754e-11,8.05852560519503e-10,"IP6K1"
2127.38191409487,-0.128006787802267,0.019323662691966,-6.62435428742434,3.48769358370873e-11,9.11159948743906e-10,"HK1"
2551.19241245906,0.0948559064054415,0.0145881715050129,6.5022478226861,7.91285996644733e-11,1.98454527958499e-09,"MKNK1"
3615.88671005146,0.124834533260506,0.0192739561374311,6.47685054227506,9.36568781269252e-11,2.258571637907e-09,"EPHB1"
1250.14307900269,-0.0705613282799172,0.0109200957477339,-6.4616034428599,1.03599298498953e-10,2.40580593180903e-09,"IKBKE"
11516.5462081604,0.104750300508365,0.0162350161040859,6.45212174948209,1.10294911519923e-10,2.46981819724971e-09,"MAPK14"
5838.73335634864,0.115462635371714,0.0179787098108867,6.4221869414566,1.34330310002148e-10,2.90431394383955e-09,"NADK"
6095.53079812275,0.116452307368658,0.0184027793226052,6.32797390694203,2.48401131804722e-10,5.07579676580947e-09,"ALPK1"
830.238842475091,0.0784507889056885,0.0124005536497853,6.32639405636917,2.5095645891562e-10,5.07579676580947e-09,"STK35"
1981.78764850718,0.137756610454163,0.0220010971213161,6.26135186325301,3.81654267473005e-10,7.47803830329918e-09,"PFKFB3"
1615.73180687638,-0.0981827527185545,0.0157559032404166,-6.23148995144239,4.62019635214683e-10,8.77837306907898e-09,"MAP4K5"
1988.40145253509,-0.124834753051933,0.0201977656740959,-6.18062190968163,6.3849567849701e-10,1.17746114828713e-08,"DCK"
1630.69278217271,0.11390144345434,0.0184854820654138,6.161670171829,7.19816596682786e-10,1.28950001748602e-08,"NUAK2"
10267.6141165918,0.0562838304065342,0.00929105722609895,6.05784993428204,1.37953000048517e-09,2.40268141751166e-08,"TGFBR2"
1152.1260303679,0.127618165741568,0.0212023454941432,6.01905887142629,1.75434061388668e-09,2.97289612137013e-08,"CDK14"
4521.05176129977,0.0747905079171446,0.0124743084583092,5.9955634548484,2.02781092347178e-09,3.34588802372844e-08,"PAK2"
236.321614539274,0.171762113238073,0.0289716058632985,5.92863626712743,3.05460867185893e-09,4.79785761585409e-08,"EPHB4"
1340.42597952596,0.0912781348982655,0.0153970119628001,5.92830187563651,3.0608342046916e-09,4.79785761585409e-08,"MAPKAPK2"
5593.8051701876,0.0756029664440581,0.0128676625143934,5.87542347800083,4.21763760538362e-09,6.44989945994031e-08,"RPS6KA5"
512.244183392285,-0.0459724094442536,0.00795688086531386,-5.77769231718165,7.57321355991324e-09,1.1305725957299e-07,"GNE"
868.04913853189,-0.0464020312814242,0.00809451675829527,-5.73252643326377,9.89456085142066e-09,1.44276503577692e-07,"NEK4"
