"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
537.24043829424,0.108790721093239,0.0102679603579124,10.5951637229886,3.13791432643997e-26,1.96747228267786e-23,"POMK"
1524.31174957449,0.10586744526649,0.0104671206617648,10.1142853596033,4.77488894678339e-24,1.49692768481659e-21,"MAPKAPK5"
303.88922988322,0.160034048989402,0.0172416626235044,9.2818223209656,1.66604313977076e-20,3.48203016212089e-18,"PI4K2A"
148.62781140494,0.23484984173138,0.0262938900510359,8.93172677285638,4.19410282046369e-19,6.57425617107683e-17,"TESK1"
1269.18318493218,0.0816291610411248,0.00924649224918947,8.8281219343779,1.06447974113418e-18,1.33485759538227e-16,"PIP5K1A"
136.919797736912,0.153629596564345,0.0179951898715165,8.53725899316663,1.37443252219027e-17,1.43628198568883e-15,"DOLK"
565.329168428407,0.14152980062317,0.0171502843188792,8.25232969854461,1.55336167570779e-16,1.39136824381254e-14,"SEPHS2"
96.5327839382319,0.192209770770575,0.0233867824468673,8.2187351426926,2.05660674493605e-16,1.61186553634363e-14,"TSSK6"
3529.84835048086,0.153224348664537,0.0189911768329004,8.06818608518726,7.13502437517785e-16,4.97073364804057e-14,"ITPKB"
180.90051667691,-0.209567446923811,0.0270546858437512,-7.74606839399744,9.47814721303075e-15,5.94279830257028e-13,"MVK"
1537.61968135627,0.147904149254017,0.019666182355096,7.52073516778365,5.44690832218415e-14,3.10473774364497e-12,"PIM2"
426.370258076564,0.155833308078962,0.0210015387880756,7.42009000633048,1.17040769006383e-13,6.11538018058351e-12,"CDK16"
403.624595329507,0.0919684788713669,0.0124921462146225,7.36210394045137,1.81033917970998e-13,8.72902338693776e-12,"UCK1"
6601.48666518183,0.15723732610998,0.021386303787516,7.35224411250369,1.94906423312805e-13,8.72902338693776e-12,"ITK"
8.67196464095887,-0.470098772966483,0.0655509512497276,-7.17150192337502,7.41793949941685e-13,3.10069871075624e-11,"CSNK2A3"
1553.93465578345,0.167313235927927,0.024468360341901,6.83794228914514,8.03387462632561e-12,3.14827461919135e-10,"PRKCA"
2920.07979583527,0.104322519647466,0.0156573878297617,6.66283040196331,2.68603568487938e-11,9.90673161423161e-10,"MAPKAPK3"
4113.96646448811,0.0754721261095688,0.0114007352088864,6.61993500653723,3.593568320445e-11,1.25175963162167e-09,"CERK"
3723.14677505589,0.116213946519049,0.0175964860265137,6.60438375843577,3.9917427448451e-11,1.31727510579888e-09,"GRK6"
187.025371770197,0.11044656225651,0.0168317566071815,6.56179653936932,5.31633235459865e-11,1.66667019316668e-09,"DTYMK"
69.4672038689024,-0.564814399740068,0.0864102895041016,-6.53642526811877,6.30065978622107e-11,1.88119699331458e-09,"EPHB2"
2561.10339085468,0.142827294819049,0.0221206535148722,6.4567393871534,1.06982896157714e-10,3.04901254049485e-09,"MKNK1"
311.15856233915,0.137278862285527,0.0214747744064173,6.39256365107631,1.63127284884742e-10,4.44699163577101e-09,"CSNK1E"
2475.77228734707,-0.103786549707205,0.0164584745441509,-6.30596410553065,2.8640541111905e-10,7.48234136548518e-09,"OXSR1"
36.3833328435713,-0.848105282580998,0.135621684565307,-6.25346370898824,4.01447883782402e-10,1.00683129252626e-08,"ROR2"
275.886440531025,0.1325134812046,0.0212517854557502,6.23540461955608,4.50611842670127e-10,1.08666778982373e-08,"UCKL1"
835.112276873235,0.117151918672074,0.0189529607620367,6.18119354242176,6.3618762096548e-10,1.47736903090873e-08,"STK35"
2006.60336178845,0.14485527709163,0.0244773312809398,5.91793588234951,3.26006999973548e-09,7.30022817797909e-08,"PRKX"
31.8849238471942,-1.06589935359889,0.180580821895409,-5.90261658137897,3.57781120075667e-09,7.73547456163596e-08,"EPHA8"
1100.90516638228,0.159541955314427,0.0272587244272906,5.85287678225687,4.83142077792482e-09,1.00976694258629e-07,"MAP2K2"
21.8189193845409,-0.565347597979961,0.0966848164470482,-5.84732555488262,4.99539256021673e-09,1.01035843072771e-07,"AK7"
1544.07289999419,0.107230822516017,0.0185071372545399,5.79402535579688,6.87190766278932e-09,1.34646440767778e-07,"PRKCQ"
214.617584856991,0.0823702616389266,0.0142717889204784,5.77154427506524,7.85483137046012e-09,1.49241796038742e-07,"CDK2"
304.20220033949,0.104238891574816,0.0186016337347175,5.60374927607934,2.0976407612941e-08,3.86829634509235e-07,"ADCK2"
382.886283209356,-0.248636586107674,0.044420540031931,-5.59733370933683,2.17673470467249e-08,3.89946474237044e-07,"CDC42BPA"
58.0191796552483,-0.413080985358155,0.0741629929463828,-5.56990715917841,2.54875110452707e-08,4.43907484038464e-07,"TEK"
42.7176999512866,-0.498808691666295,0.0913142901082634,-5.46254798755924,4.69348600442245e-08,7.95355601289966e-07,"STK32B"
485.433476577688,0.0699559806212808,0.0128688463755823,5.43607240148715,5.44678297384898e-08,8.98719190685081e-07,"DGUOK"
2626.33062329933,-0.154645993839182,0.0285935357540749,-5.40842500798956,6.35813995751321e-08,1.02219327009251e-06,"STK38L"
31.4798781527883,-0.572047396640223,0.107338124440377,-5.32939623850031,9.85397986059474e-08,1.54461134314823e-06,"PDGFRA"
1356.99601248379,0.0556907226964147,0.0105561777602453,5.27565222576552,1.32284748597297e-07,2.02298871635378e-06,"CDK9"
588.817538423473,-0.065564777287551,0.0124447829379422,-5.26845487096882,1.37576854717236e-07,2.05382590256445e-06,"PIP4K2C"
2890.1318539713,-0.0975108116449243,0.0186501104881449,-5.22843077561968,1.70954819039638e-07,2.49275980320588e-06,"GRK3"
