"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
2652.49188960378,0.179891136703428,0.0176178935212518,10.2107063189156,1.77567487348615e-24,1.11334814567582e-21,"CSNK1G2"
2631.93096460955,0.220385414956731,0.022073886325031,9.98398794447091,1.79119575719273e-23,5.6153986987992e-21,"MKNK1"
4172.89130504853,0.103746331881071,0.0107589781199359,9.64276818156486,5.27460398404671e-22,9.86511768346868e-20,"CERK"
307.509196051286,0.164545023374999,0.0170962508898896,9.6246261496027,6.29353600221288e-22,9.86511768346868e-20,"PI4K2A"
852.653607315767,0.169118028354298,0.0176992251114057,9.55510918075817,1.23453680482966e-21,1.54810915325639e-19,"STK35"
2961.84795364264,0.132078830855082,0.0145793199032118,9.05932730277665,1.31257524482282e-19,1.37164113083985e-17,"MAPKAPK3"
151.072204987654,0.231032009436453,0.0256859148247304,8.99450188996248,2.37305832543189e-19,2.12558224292257e-17,"TESK1"
296.444847291807,0.130639461374729,0.014638748184582,8.92422355569465,4.48836515249606e-19,3.51775618826879e-17,"ITPKC"
2292.95750794199,0.214424264169705,0.0249446558419525,8.59600010231777,8.25427289784398e-18,5.75047678549798e-16,"PFKFB4"
97.6853434177175,0.191301842192716,0.0225773758458172,8.47316550422565,2.38812903837655e-17,1.4973569070621e-15,"TSSK6"
376.120827474618,-0.364863327492928,0.0432937659319562,-8.42761814868162,3.5277202928138e-17,1.90854406030087e-15,"CDC42BPA"
1556.41333395936,0.163513302772346,0.0194251888271139,8.41759141842226,3.84303369450351e-17,1.90854406030087e-15,"PIM2"
3776.23053848322,0.142361308073636,0.0169192481455839,8.41416278363374,3.95710889695555e-17,1.90854406030087e-15,"GRK6"
1427.33544208812,-0.152675965028112,0.0181750387910542,-8.40031027076868,4.45300475392721e-17,1.99430998622311e-15,"FAM20B"
2472.92037924713,-0.132116518667931,0.0159998899062634,-8.25733923432886,1.48955629270136e-16,6.2263453034917e-15,"OXSR1"
2700.99506283092,0.246617897579126,0.0300633151155061,8.20328352450808,2.33908664300254e-16,9.16629578226619e-15,"MKNK2"
538.200522408904,0.0805433948230175,0.0098458474165136,8.18044312650315,2.82801945018504e-16,1.04304011486237e-14,"POMK"
587.986929711481,-0.0943181840162811,0.0116552662344668,-8.09232342864592,5.85372243681247e-16,2.03904664882301e-14,"PIP4K2C"
407.473431911455,0.0952499665867597,0.0118250220112245,8.05495046828218,7.95110002859659e-16,2.62386300943688e-14,"UCK1"
401.501572567881,0.226193419705027,0.02818766997914,8.02455186513888,1.0189723233313e-15,3.19447823364364e-14,"PLK3"
430.69632401625,0.161043649108788,0.020111802997858,8.00741977862155,1.17140107173657e-15,3.49746891418491e-14,"CDK16"
10475.7214972223,0.100385238300361,0.0125519203580487,7.99760000357161,1.26867726145403e-15,3.61573019514397e-14,"TGFBR2"
1662.97041913059,0.208713404799012,0.026267930587409,7.94555947620233,1.93316272826325e-15,5.26996969835241e-14,"NUAK2"
4899.50035621425,0.128738891157473,0.0163552644785785,7.87140381166507,3.5068371474911e-15,9.16161204782051e-14,"RPS6KA1"
3175.91925519317,0.17434100029457,0.022215497984887,7.84771966008473,4.23669937094114e-15,1.06256420223204e-13,"MAP3K3"
569.285322553088,0.127389884055941,0.0165811729272264,7.68280293650195,1.5564492135995e-14,3.7534371420265e-13,"SEPHS2"
1177.94606625953,0.182838407213218,0.0240700217696487,7.5961047714452,3.0517747693358e-14,7.08689918656868e-13,"PIM3"
1210.34024497688,-0.0973806118063976,0.0132998006883029,-7.32196023749764,2.44374571793934e-13,5.47224487552846e-12,"DCAF1"
8.70325120679702,-0.461264806231409,0.0634469600983697,-7.27008521001247,3.59260808056923e-13,7.7674664362652e-12,"CSNK2A3"
3402.08818095273,-0.0751669290065997,0.0104633609174673,-7.18382263591017,6.77887955689927e-13,1.41678582739195e-11,"CSNK2A1"
228.476262410525,-0.195501520411243,0.0277611475986378,-7.04227084693127,1.89131724998126e-12,3.82534166367178e-11,"NME7"
3156.28519554013,0.232791659574608,0.0332328292323731,7.00487033309334,2.47214681619681e-12,4.84386266798562e-11,"JAK3"
359.057476969705,0.10438474748521,0.0150554808676443,6.93333865606003,4.1102264395451e-12,7.8094302351357e-11,"PHKG2"
315.179955611597,0.140014450292139,0.0204486791213386,6.84711464546536,7.53543290207575e-12,1.38962247929456e-10,"CSNK1E"
1369.30852841059,0.0619108473543953,0.00916034970900812,6.75856810286547,1.39362141017866e-11,2.49657321194863e-10,"CDK9"
1360.51961623314,0.145439156018547,0.021579750853311,6.73961238047529,1.58809723728341e-11,2.76593602160193e-10,"MAPKAPK2"
3538.36868272261,0.124304826283694,0.018458996258913,6.7341053944725,1.64941590882493e-11,2.79509128333306e-10,"ITPKB"
1509.1027538654,0.141803891312649,0.0211184671609942,6.71468673515094,1.88470678165191e-11,3.10976618972565e-10,"IP6K1"
1272.56577770001,0.0580674446508139,0.00880055127672188,6.59815991350526,4.16292115283486e-11,6.6926963149422e-10,"PIP5K1A"
10555.4322764953,0.137775133558824,0.0210393549390473,6.54844856023244,5.81378750072808e-11,9.11311190739126e-10,"LYN"
798.431081937535,0.1669090456576,0.0255363731424619,6.53612965030117,6.31311943711277e-11,9.65445338309684e-10,"MAP4K2"
526.567402031237,0.120794444101739,0.0185772548442935,6.50227631123036,7.91136113547944e-11,1.16000773664011e-09,"BCKDK"
432.857301966577,0.0942504303162714,0.0144968511897896,6.50144152563653,7.9553959610087e-11,1.16000773664011e-09,"TESK2"
